simulation_id,radius,gravity,rotation_period,surface_pressure,co2,ch4,stellar_flux,stellar_temperature,gcm_label,is_target_gcm,in_target_physical_domain,planet_id,source
940,6371000.0,9.807,12.0,70000.0,0.0005142857142857143,0.0,2000.0,5777.0,exoplasim,False,False,885,Paradise et al. [2021]
941,6371000.0,9.807,12.0,80000.0,0.00045,0.0,2000.0,5777.0,exoplasim,False,False,886,Paradise et al. [2021]
942,6371000.0,9.807,12.0,90000.0,0.0004,0.0,2000.0,5777.0,exoplasim,False,False,887,Paradise et al. [2021]
943,6371000.0,9.807,12.0,100000.0,0.00036,0.0,2000.0,5777.0,exoplasim,False,False,888,Paradise et al. [2021]
944,6371000.0,9.807,12.0,200000.0,0.00018,0.0,2000.0,5777.0,exoplasim,False,False,889,Paradise et al. [2021]
945,6371000.0,9.807,12.0,300000.0,0.00012,0.0,2000.0,5777.0,exoplasim,False,False,890,Paradise et al. [2021]
946,6371000.0,9.807,12.0,400000.0,9e-05,0.0,2000.0,5777.0,exoplasim,False,False,891,Paradise et al. [2021]
947,6371000.0,9.807,12.0,500000.0,7.2e-05,0.0,2000.0,5777.0,exoplasim,False,False,892,Paradise et al. [2021]
948,6371000.0,9.807,12.0,600000.0,6e-05,0.0,2000.0,5777.0,exoplasim,False,False,893,Paradise et al. [2021]
949,6371000.0,9.807,12.0,700000.0,5.142857142857143e-05,0.0,2000.0,5777.0,exoplasim,False,False,894,Paradise et al. [2021]
950,6371000.0,9.807,12.0,800000.0,4.5e-05,0.0,2000.0,5777.0,exoplasim,False,False,895,Paradise et al. [2021]
951,6371000.0,9.807,12.0,900000.0,4e-05,0.0,2000.0,5777.0,exoplasim,False,False,896,Paradise et al. [2021]
952,6371000.0,9.807,12.0,1000000.0,3.6e-05,0.0,2000.0,5777.0,exoplasim,False,False,897,Paradise et al. [2021]
953,6371000.0,9.807,12.0,1100000.0,3.272727272727273e-05,0.0,2000.0,5777.0,exoplasim,False,False,898,Paradise et al. [2021]
954,6371000.0,9.807,12.0,1200000.0,3e-05,0.0,2000.0,5777.0,exoplasim,False,False,899,Paradise et al. [2021]
955,6371000.0,9.807,12.0,10000.0,0.0036,0.0,2100.0,5777.0,exoplasim,False,False,900,Paradise et al. [2021]
956,6371000.0,9.807,12.0,20000.0,0.0018,0.0,2100.0,5777.0,exoplasim,False,False,901,Paradise et al. [2021]
957,6371000.0,9.807,12.0,30000.0,0.0012000000000000001,0.0,2100.0,5777.0,exoplasim,False,False,902,Paradise et al. [2021]
958,6371000.0,9.807,12.0,40000.0,0.0009,0.0,2100.0,5777.0,exoplasim,False,False,903,Paradise et al. [2021]
959,6371000.0,9.807,12.0,50000.0,0.00072,0.0,2100.0,5777.0,exoplasim,False,False,904,Paradise et al. [2021]
960,6371000.0,9.807,12.0,60000.0,0.0006000000000000001,0.0,2100.0,5777.0,exoplasim,False,False,905,Paradise et al. [2021]
961,6371000.0,9.807,12.0,70000.0,0.0005142857142857143,0.0,2100.0,5777.0,exoplasim,False,False,906,Paradise et al. [2021]
962,6371000.0,9.807,12.0,80000.0,0.00045,0.0,2100.0,5777.0,exoplasim,False,False,907,Paradise et al. [2021]
963,6371000.0,9.807,12.0,90000.0,0.0004,0.0,2100.0,5777.0,exoplasim,False,False,908,Paradise et al. [2021]
964,6371000.0,9.807,12.0,100000.0,0.00036,0.0,2100.0,5777.0,exoplasim,False,False,909,Paradise et al. [2021]
965,6371000.0,9.807,12.0,200000.0,0.00018,0.0,2100.0,5777.0,exoplasim,False,False,910,Paradise et al. [2021]
966,6371000.0,9.807,12.0,300000.0,0.00012,0.0,2100.0,5777.0,exoplasim,False,False,911,Paradise et al. [2021]
967,6371000.0,9.807,12.0,400000.0,9e-05,0.0,2100.0,5777.0,exoplasim,False,False,912,Paradise et al. [2021]
968,6371000.0,9.807,12.0,500000.0,7.2e-05,0.0,2100.0,5777.0,exoplasim,False,False,913,Paradise et al. [2021]
969,6371000.0,9.807,12.0,600000.0,6e-05,0.0,2100.0,5777.0,exoplasim,False,False,914,Paradise et al. [2021]
970,6371000.0,9.807,12.0,700000.0,5.142857142857143e-05,0.0,2100.0,5777.0,exoplasim,False,False,915,Paradise et al. [2021]
971,6371000.0,9.807,12.0,800000.0,4.5e-05,0.0,2100.0,5777.0,exoplasim,False,False,916,Paradise et al. [2021]
972,6371000.0,9.807,12.0,900000.0,4e-05,0.0,2100.0,5777.0,exoplasim,False,False,917,Paradise et al. [2021]
973,6371000.0,9.807,12.0,1000000.0,3.6e-05,0.0,2100.0,5777.0,exoplasim,False,False,918,Paradise et al. [2021]
974,6371000.0,9.807,12.0,1100000.0,3.272727272727273e-05,0.0,2100.0,5777.0,exoplasim,False,False,919,Paradise et al. [2021]
975,6371000.0,9.807,12.0,1200000.0,3e-05,0.0,2100.0,5777.0,exoplasim,False,False,920,Paradise et al. [2021]
976,6371000.0,9.807,12.0,10000.0,0.0036,0.0,2200.0,5777.0,exoplasim,False,False,921,Paradise et al. [2021]
977,6371000.0,9.807,12.0,20000.0,0.0018,0.0,2200.0,5777.0,exoplasim,False,False,922,Paradise et al. [2021]
978,6371000.0,9.807,12.0,30000.0,0.0012000000000000001,0.0,2200.0,5777.0,exoplasim,False,False,923,Paradise et al. [2021]
979,6371000.0,9.807,12.0,40000.0,0.0009,0.0,2200.0,5777.0,exoplasim,False,False,924,Paradise et al. [2021]
980,6371000.0,9.807,12.0,50000.0,0.00072,0.0,2200.0,5777.0,exoplasim,False,False,925,Paradise et al. [2021]
981,6371000.0,9.807,12.0,60000.0,0.0006000000000000001,0.0,2200.0,5777.0,exoplasim,False,False,926,Paradise et al. [2021]
982,6371000.0,9.807,12.0,70000.0,0.0005142857142857143,0.0,2200.0,5777.0,exoplasim,False,False,927,Paradise et al. [2021]
983,6371000.0,9.807,12.0,80000.0,0.00045,0.0,2200.0,5777.0,exoplasim,False,False,928,Paradise et al. [2021]
984,6371000.0,9.807,12.0,90000.0,0.0004,0.0,2200.0,5777.0,exoplasim,False,False,929,Paradise et al. [2021]
985,6371000.0,9.807,12.0,100000.0,0.00036,0.0,2200.0,5777.0,exoplasim,False,False,930,Paradise et al. [2021]
986,6371000.0,9.807,12.0,200000.0,0.00018,0.0,2200.0,5777.0,exoplasim,False,False,931,Paradise et al. [2021]
987,6371000.0,9.807,12.0,300000.0,0.00012,0.0,2200.0,5777.0,exoplasim,False,False,932,Paradise et al. [2021]
988,6371000.0,9.807,12.0,400000.0,9e-05,0.0,2200.0,5777.0,exoplasim,False,False,933,Paradise et al. [2021]
989,6371000.0,9.807,12.0,500000.0,7.2e-05,0.0,2200.0,5777.0,exoplasim,False,False,934,Paradise et al. [2021]
990,6371000.0,9.807,12.0,600000.0,6e-05,0.0,2200.0,5777.0,exoplasim,False,False,935,Paradise et al. [2021]
991,6371000.0,9.807,12.0,700000.0,5.142857142857143e-05,0.0,2200.0,5777.0,exoplasim,False,False,936,Paradise et al. [2021]
992,6371000.0,9.807,12.0,800000.0,4.5e-05,0.0,2200.0,5777.0,exoplasim,False,False,937,Paradise et al. [2021]
993,6371000.0,9.807,12.0,900000.0,4e-05,0.0,2200.0,5777.0,exoplasim,False,False,938,Paradise et al. [2021]
994,6371000.0,9.807,12.0,1000000.0,3.6e-05,0.0,2200.0,5777.0,exoplasim,False,False,939,Paradise et al. [2021]
995,6371000.0,9.807,12.0,1100000.0,3.272727272727273e-05,0.0,2200.0,5777.0,exoplasim,False,False,940,Paradise et al. [2021]
996,6371000.0,9.807,12.0,1200000.0,3e-05,0.0,2200.0,5777.0,exoplasim,False,False,941,Paradise et al. [2021]
997,6371000.0,9.807,12.0,10000.0,0.0036,0.0,2300.0,5777.0,exoplasim,False,False,942,Paradise et al. [2021]
998,6371000.0,9.807,12.0,20000.0,0.0018,0.0,2300.0,5777.0,exoplasim,False,False,943,Paradise et al. [2021]
999,6371000.0,9.807,12.0,30000.0,0.0012000000000000001,0.0,2300.0,5777.0,exoplasim,False,False,944,Paradise et al. [2021]
1000,6371000.0,9.807,12.0,40000.0,0.0009,0.0,2300.0,5777.0,exoplasim,False,False,945,Paradise et al. [2021]
1001,6371000.0,9.807,12.0,50000.0,0.00072,0.0,2300.0,5777.0,exoplasim,False,False,946,Paradise et al. [2021]
1002,6371000.0,9.807,12.0,60000.0,0.0006000000000000001,0.0,2300.0,5777.0,exoplasim,False,False,947,Paradise et al. [2021]
1003,6371000.0,9.807,12.0,70000.0,0.0005142857142857143,0.0,2300.0,5777.0,exoplasim,False,False,948,Paradise et al. [2021]
1004,6371000.0,9.807,12.0,80000.0,0.00045,0.0,2300.0,5777.0,exoplasim,False,False,949,Paradise et al. [2021]
1005,6371000.0,9.807,12.0,90000.0,0.0004,0.0,2300.0,5777.0,exoplasim,False,False,950,Paradise et al. [2021]
1006,6371000.0,9.807,12.0,100000.0,0.00036,0.0,2300.0,5777.0,exoplasim,False,False,951,Paradise et al. [2021]
1007,6371000.0,9.807,12.0,200000.0,0.00018,0.0,2300.0,5777.0,exoplasim,False,False,952,Paradise et al. [2021]
1008,6371000.0,9.807,12.0,300000.0,0.00012,0.0,2300.0,5777.0,exoplasim,False,False,953,Paradise et al. [2021]
1009,6371000.0,9.807,12.0,400000.0,9e-05,0.0,2300.0,5777.0,exoplasim,False,False,954,Paradise et al. [2021]
1010,6371000.0,9.807,12.0,500000.0,7.2e-05,0.0,2300.0,5777.0,exoplasim,False,False,955,Paradise et al. [2021]
1011,6371000.0,9.807,12.0,600000.0,6e-05,0.0,2300.0,5777.0,exoplasim,False,False,956,Paradise et al. [2021]
1012,6371000.0,9.807,12.0,700000.0,5.142857142857143e-05,0.0,2300.0,5777.0,exoplasim,False,False,957,Paradise et al. [2021]
1013,6371000.0,9.807,12.0,800000.0,4.5e-05,0.0,2300.0,5777.0,exoplasim,False,False,958,Paradise et al. [2021]
1014,6371000.0,9.807,12.0,900000.0,4e-05,0.0,2300.0,5777.0,exoplasim,False,False,959,Paradise et al. [2021]
1015,6371000.0,9.807,12.0,1000000.0,3.6e-05,0.0,2300.0,5777.0,exoplasim,False,False,960,Paradise et al. [2021]
1016,6371000.0,9.807,12.0,1100000.0,3.272727272727273e-05,0.0,2300.0,5777.0,exoplasim,False,False,961,Paradise et al. [2021]
1017,6371000.0,9.807,12.0,1200000.0,3e-05,0.0,2300.0,5777.0,exoplasim,False,False,962,Paradise et al. [2021]
1018,6371000.0,9.807,12.0,10000.0,0.0036,0.0,2400.0,5777.0,exoplasim,False,False,963,Paradise et al. [2021]
1019,6371000.0,9.807,12.0,20000.0,0.0018,0.0,2400.0,5777.0,exoplasim,False,False,964,Paradise et al. [2021]
1020,6371000.0,9.807,12.0,30000.0,0.0012000000000000001,0.0,2400.0,5777.0,exoplasim,False,False,965,Paradise et al. [2021]
1021,6371000.0,9.807,12.0,40000.0,0.0009,0.0,2400.0,5777.0,exoplasim,False,False,966,Paradise et al. [2021]
1022,6371000.0,9.807,12.0,50000.0,0.00072,0.0,2400.0,5777.0,exoplasim,False,False,967,Paradise et al. [2021]
1023,6371000.0,9.807,12.0,60000.0,0.0006000000000000001,0.0,2400.0,5777.0,exoplasim,False,False,968,Paradise et al. [2021]
1024,6371000.0,9.807,12.0,70000.0,0.0005142857142857143,0.0,2400.0,5777.0,exoplasim,False,False,969,Paradise et al. [2021]
1025,6371000.0,9.807,12.0,80000.0,0.00045,0.0,2400.0,5777.0,exoplasim,False,False,970,Paradise et al. [2021]
1026,6371000.0,9.807,12.0,90000.0,0.0004,0.0,2400.0,5777.0,exoplasim,False,False,971,Paradise et al. [2021]
1027,6371000.0,9.807,12.0,100000.0,0.00036,0.0,2400.0,5777.0,exoplasim,False,False,972,Paradise et al. [2021]
1028,6371000.0,9.807,12.0,200000.0,0.00018,0.0,2400.0,5777.0,exoplasim,False,False,973,Paradise et al. [2021]
1029,6371000.0,9.807,12.0,300000.0,0.00012,0.0,2400.0,5777.0,exoplasim,False,False,974,Paradise et al. [2021]
1030,6371000.0,9.807,12.0,400000.0,9e-05,0.0,2400.0,5777.0,exoplasim,False,False,975,Paradise et al. [2021]
1031,6371000.0,9.807,12.0,500000.0,7.2e-05,0.0,2400.0,5777.0,exoplasim,False,False,976,Paradise et al. [2021]
1032,6371000.0,9.807,12.0,600000.0,6e-05,0.0,2400.0,5777.0,exoplasim,False,False,977,Paradise et al. [2021]
1033,6371000.0,9.807,12.0,700000.0,5.142857142857143e-05,0.0,2400.0,5777.0,exoplasim,False,False,978,Paradise et al. [2021]
1034,6371000.0,9.807,12.0,800000.0,4.5e-05,0.0,2400.0,5777.0,exoplasim,False,False,979,Paradise et al. [2021]
1035,6371000.0,9.807,12.0,900000.0,4e-05,0.0,2400.0,5777.0,exoplasim,False,False,980,Paradise et al. [2021]
1036,6371000.0,9.807,12.0,1000000.0,3.6e-05,0.0,2400.0,5777.0,exoplasim,False,False,981,Paradise et al. [2021]
1037,6371000.0,9.807,12.0,1100000.0,3.272727272727273e-05,0.0,2400.0,5777.0,exoplasim,False,False,982,Paradise et al. [2021]
1038,6371000.0,9.807,12.0,1200000.0,3e-05,0.0,2400.0,5777.0,exoplasim,False,False,983,Paradise et al. [2021]
1039,6371000.0,9.807,12.0,10000.0,0.0036,0.0,2500.0,5777.0,exoplasim,False,False,984,Paradise et al. [2021]
1040,6371000.0,9.807,12.0,20000.0,0.0018,0.0,2500.0,5777.0,exoplasim,False,False,985,Paradise et al. [2021]
1041,6371000.0,9.807,12.0,30000.0,0.0012000000000000001,0.0,2500.0,5777.0,exoplasim,False,False,986,Paradise et al. [2021]
1042,6371000.0,9.807,12.0,40000.0,0.0009,0.0,2500.0,5777.0,exoplasim,False,False,987,Paradise et al. [2021]
1043,6371000.0,9.807,12.0,50000.0,0.00072,0.0,2500.0,5777.0,exoplasim,False,False,988,Paradise et al. [2021]
1044,6371000.0,9.807,12.0,60000.0,0.0006000000000000001,0.0,2500.0,5777.0,exoplasim,False,False,989,Paradise et al. [2021]
1045,6371000.0,9.807,12.0,70000.0,0.0005142857142857143,0.0,2500.0,5777.0,exoplasim,False,False,990,Paradise et al. [2021]
1046,6371000.0,9.807,12.0,80000.0,0.00045,0.0,2500.0,5777.0,exoplasim,False,False,991,Paradise et al. [2021]
1047,6371000.0,9.807,12.0,90000.0,0.0004,0.0,2500.0,5777.0,exoplasim,False,False,992,Paradise et al. [2021]
1048,6371000.0,9.807,12.0,100000.0,0.00036,0.0,2500.0,5777.0,exoplasim,False,False,993,Paradise et al. [2021]
1049,6371000.0,9.807,12.0,200000.0,0.00018,0.0,2500.0,5777.0,exoplasim,False,False,994,Paradise et al. [2021]
1050,6371000.0,9.807,12.0,300000.0,0.00012,0.0,2500.0,5777.0,exoplasim,False,False,995,Paradise et al. [2021]
1051,6371000.0,9.807,12.0,400000.0,9e-05,0.0,2500.0,5777.0,exoplasim,False,False,996,Paradise et al. [2021]
1052,6371000.0,9.807,12.0,500000.0,7.2e-05,0.0,2500.0,5777.0,exoplasim,False,False,997,Paradise et al. [2021]
1053,6371000.0,9.807,12.0,600000.0,6e-05,0.0,2500.0,5777.0,exoplasim,False,False,998,Paradise et al. [2021]
1054,6371000.0,9.807,12.0,700000.0,5.142857142857143e-05,0.0,2500.0,5777.0,exoplasim,False,False,999,Paradise et al. [2021]
1055,6371000.0,9.807,12.0,800000.0,4.5e-05,0.0,2500.0,5777.0,exoplasim,False,False,1000,Paradise et al. [2021]
1056,6371000.0,9.807,12.0,900000.0,4e-05,0.0,2500.0,5777.0,exoplasim,False,False,1001,Paradise et al. [2021]
1057,6371000.0,9.807,12.0,1000000.0,3.6e-05,0.0,2500.0,5777.0,exoplasim,False,False,1002,Paradise et al. [2021]
1058,6371000.0,9.807,12.0,1100000.0,3.272727272727273e-05,0.0,2500.0,5777.0,exoplasim,False,False,1003,Paradise et al. [2021]
1059,6371000.0,9.807,12.0,1200000.0,3e-05,0.0,2500.0,5777.0,exoplasim,False,False,1004,Paradise et al. [2021]
1060,6371000.0,9.807,12.0,10000.0,0.0036,0.0,2600.0,5777.0,exoplasim,False,False,1005,Paradise et al. [2021]
1061,6371000.0,9.807,12.0,20000.0,0.0018,0.0,2600.0,5777.0,exoplasim,False,False,1006,Paradise et al. [2021]
1062,6371000.0,9.807,12.0,40000.0,0.0009,0.0,2600.0,5777.0,exoplasim,False,False,1007,Paradise et al. [2021]
1063,6371000.0,9.807,12.0,50000.0,0.00072,0.0,2600.0,5777.0,exoplasim,False,False,1008,Paradise et al. [2021]
1064,6371000.0,9.807,12.0,60000.0,0.0006000000000000001,0.0,2600.0,5777.0,exoplasim,False,False,1009,Paradise et al. [2021]
1065,6371000.0,9.807,12.0,70000.0,0.0005142857142857143,0.0,2600.0,5777.0,exoplasim,False,False,1010,Paradise et al. [2021]
1066,6371000.0,9.807,12.0,80000.0,0.00045,0.0,2600.0,5777.0,exoplasim,False,False,1011,Paradise et al. [2021]
1067,6371000.0,9.807,12.0,90000.0,0.0004,0.0,2600.0,5777.0,exoplasim,False,False,1012,Paradise et al. [2021]
1068,6371000.0,9.807,12.0,100000.0,0.00036,0.0,2600.0,5777.0,exoplasim,False,False,1013,Paradise et al. [2021]
1069,6371000.0,9.807,12.0,200000.0,0.00018,0.0,2600.0,5777.0,exoplasim,False,False,1014,Paradise et al. [2021]
1070,6371000.0,9.807,12.0,300000.0,0.00012,0.0,2600.0,5777.0,exoplasim,False,False,1015,Paradise et al. [2021]
1071,6371000.0,9.807,12.0,400000.0,9e-05,0.0,2600.0,5777.0,exoplasim,False,False,1016,Paradise et al. [2021]
1072,6371000.0,9.807,12.0,500000.0,7.2e-05,0.0,2600.0,5777.0,exoplasim,False,False,1017,Paradise et al. [2021]
1073,6371000.0,9.807,12.0,600000.0,6e-05,0.0,2600.0,5777.0,exoplasim,False,False,1018,Paradise et al. [2021]
1074,6371000.0,9.807,12.0,700000.0,5.142857142857143e-05,0.0,2600.0,5777.0,exoplasim,False,False,1019,Paradise et al. [2021]
1075,6371000.0,9.807,12.0,800000.0,4.5e-05,0.0,2600.0,5777.0,exoplasim,False,False,1020,Paradise et al. [2021]
1076,6371000.0,9.807,12.0,900000.0,4e-05,0.0,2600.0,5777.0,exoplasim,False,False,1021,Paradise et al. [2021]
1077,6371000.0,9.807,12.0,1000000.0,3.6e-05,0.0,2600.0,5777.0,exoplasim,False,False,1022,Paradise et al. [2021]
1078,6371000.0,9.807,12.0,1100000.0,3.272727272727273e-05,0.0,2600.0,5777.0,exoplasim,False,False,1023,Paradise et al. [2021]
1079,6371000.0,9.807,12.0,1200000.0,3e-05,0.0,2600.0,5777.0,exoplasim,False,False,1024,Paradise et al. [2021]
1080,6371000.0,9.807,60.0,100040.0,0.000376,0.0,1360.0,3400.0,exoplasim,False,True,1025,Paradise et al. [2022a]
1081,6371000.0,9.807,4.602,100040.0,0.0004,0.0,1166.67,2500.0,exoplasim,False,True,1026,Paradise et al. [2022a]
1082,6371000.0,9.807,4.298,100040.0,0.0004,0.0,1277.78,2500.0,exoplasim,False,True,1027,Paradise et al. [2022a]
1083,6371000.0,9.807,4.038,100040.0,0.0004,0.0,1388.89,2500.0,exoplasim,False,True,1028,Paradise et al. [2022a]
1084,6371000.0,9.807,8.688,100040.0,0.0004,0.0,500.0,2500.0,exoplasim,False,True,1029,Paradise et al. [2022a]
1085,6371000.0,9.807,6.594,100040.0,0.0004,0.0,722.22,2500.0,exoplasim,False,True,1030,Paradise et al. [2022a]
1086,6371000.0,9.807,5.923,100040.0,0.0004,0.0,833.33,2500.0,exoplasim,False,True,1031,Paradise et al. [2022a]
1087,6371000.0,9.807,5.392,100040.0,0.0004,0.0,944.44,2500.0,exoplasim,False,True,1032,Paradise et al. [2022a]
1088,6371000.0,9.807,6.453,100040.0,0.0004,0.0,1166.67,2666.0,exoplasim,False,True,1033,Paradise et al. [2022a]
1089,6371000.0,9.807,6.028,100040.0,0.0004,0.0,1277.78,2666.0,exoplasim,False,True,1034,Paradise et al. [2022a]
1090,6371000.0,9.807,5.662,100040.0,0.0004,0.0,1388.89,2666.0,exoplasim,False,True,1035,Paradise et al. [2022a]
1091,6371000.0,9.807,5.345,100040.0,0.0004,0.0,1500.0,2666.0,exoplasim,False,True,1036,Paradise et al. [2022a]
1092,6371000.0,9.807,12.183,100040.0,0.0004,0.0,500.0,2666.0,exoplasim,False,True,1037,Paradise et al. [2022a]
1093,6371000.0,9.807,10.481,100040.0,0.0004,0.0,611.11,2666.0,exoplasim,False,True,1038,Paradise et al. [2022a]
1094,6371000.0,9.807,9.247,100040.0,0.0004,0.0,722.22,2666.0,exoplasim,False,True,1039,Paradise et al. [2022a]
1095,6371000.0,9.807,9.371,100040.0,0.0004,0.0,1055.56,2833.0,exoplasim,False,True,1040,Paradise et al. [2022a]
1096,6371000.0,9.807,8.12,100040.0,0.0004,0.0,1277.78,2833.0,exoplasim,False,True,1041,Paradise et al. [2022a]
1097,6371000.0,9.807,7.628,100040.0,0.0004,0.0,1388.89,2833.0,exoplasim,False,True,1042,Paradise et al. [2022a]
1098,6371000.0,9.807,7.2,100040.0,0.0004,0.0,1500.0,2833.0,exoplasim,False,True,1043,Paradise et al. [2022a]
1099,6371000.0,9.807,16.412,100040.0,0.0004,0.0,500.0,2833.0,exoplasim,False,True,1044,Paradise et al. [2022a]
1100,6371000.0,9.807,14.119,100040.0,0.0004,0.0,611.11,2833.0,exoplasim,False,True,1045,Paradise et al. [2022a]
1101,6371000.0,9.807,12.456,100040.0,0.0004,0.0,722.22,2833.0,exoplasim,False,True,1046,Paradise et al. [2022a]
1102,6371000.0,9.807,11.359,100040.0,0.0004,0.0,1166.67,3000.0,exoplasim,False,True,1047,Paradise et al. [2022a]
1103,6371000.0,9.807,9.966,100040.0,0.0004,0.0,1388.89,3000.0,exoplasim,False,True,1048,Paradise et al. [2022a]
1104,6371000.0,9.807,21.444,100040.0,0.0004,0.0,500.0,3000.0,exoplasim,False,True,1049,Paradise et al. [2022a]
1105,6371000.0,9.807,18.448,100040.0,0.0004,0.0,611.11,3000.0,exoplasim,False,True,1050,Paradise et al. [2022a]
1106,6371000.0,9.807,16.276,100040.0,0.0004,0.0,722.22,3000.0,exoplasim,False,True,1051,Paradise et al. [2022a]
1107,6371000.0,9.807,14.619,100040.0,0.0004,0.0,833.33,3000.0,exoplasim,False,True,1052,Paradise et al. [2022a]
1108,6371000.0,9.807,12.244,100040.0,0.0004,0.0,1055.56,3000.0,exoplasim,False,True,1053,Paradise et al. [2022a]
1109,6371000.0,9.807,12.712,100040.0,0.0004,0.0,1388.89,3166.0,exoplasim,False,True,1054,Paradise et al. [2022a]
1110,6371000.0,9.807,11.999,100040.0,0.0004,0.0,1500.0,3166.0,exoplasim,False,True,1055,Paradise et al. [2022a]
1111,6371000.0,9.807,27.352,100040.0,0.0004,0.0,500.0,3166.0,exoplasim,False,True,1056,Paradise et al. [2022a]
1112,6371000.0,9.807,23.53,100040.0,0.0004,0.0,611.11,3166.0,exoplasim,False,True,1057,Paradise et al. [2022a]
1113,6371000.0,9.807,20.759,100040.0,0.0004,0.0,722.22,3166.0,exoplasim,False,True,1058,Paradise et al. [2022a]
1114,6371000.0,9.807,18.646,100040.0,0.0004,0.0,833.33,3166.0,exoplasim,False,True,1059,Paradise et al. [2022a]
1115,6371000.0,9.807,16.976,100040.0,0.0004,0.0,944.44,3166.0,exoplasim,False,True,1060,Paradise et al. [2022a]
1116,6371000.0,9.807,14.488,100040.0,0.0004,0.0,1166.67,3166.0,exoplasim,False,True,1061,Paradise et al. [2022a]
1117,6371000.0,9.807,26.569,100040.0,0.0004,0.0,1388.89,3333.0,exoplasim,False,True,1062,Paradise et al. [2022a]
1118,6371000.0,9.807,25.079,100040.0,0.0004,0.0,1500.0,3333.0,exoplasim,False,True,1063,Paradise et al. [2022a]
1119,6371000.0,9.807,57.167,100040.0,0.0004,0.0,500.0,3333.0,exoplasim,False,True,1064,Paradise et al. [2022a]
1120,6371000.0,9.807,49.18,100040.0,0.0004,0.0,611.11,3333.0,exoplasim,False,True,1065,Paradise et al. [2022a]
1121,6371000.0,9.807,43.388,100040.0,0.0004,0.0,722.22,3333.0,exoplasim,False,True,1066,Paradise et al. [2022a]
1122,6371000.0,9.807,38.973,100040.0,0.0004,0.0,833.33,3333.0,exoplasim,False,True,1067,Paradise et al. [2022a]
1123,6371000.0,9.807,35.481,100040.0,0.0004,0.0,944.44,3333.0,exoplasim,False,True,1068,Paradise et al. [2022a]
1124,6371000.0,9.807,32.641,100040.0,0.0004,0.0,1055.56,3333.0,exoplasim,False,True,1069,Paradise et al. [2022a]
1125,6371000.0,9.807,30.281,100040.0,0.0004,0.0,1166.67,3333.0,exoplasim,False,True,1070,Paradise et al. [2022a]
1126,6371000.0,9.807,28.283,100040.0,0.0004,0.0,1277.78,3333.0,exoplasim,False,True,1071,Paradise et al. [2022a]
1127,6371000.0,9.807,33.272,100040.0,0.0004,0.0,1500.0,3500.0,exoplasim,False,True,1072,Paradise et al. [2022a]
1128,6371000.0,9.807,75.845,100040.0,0.0004,0.0,500.0,3500.0,exoplasim,False,True,1073,Paradise et al. [2022a]
1129,6371000.0,9.807,65.247,100040.0,0.0004,0.0,611.11,3500.0,exoplasim,False,True,1074,Paradise et al. [2022a]
1130,6371000.0,9.807,57.564,100040.0,0.0004,0.0,722.22,3500.0,exoplasim,False,True,1075,Paradise et al. [2022a]
1131,6371000.0,9.807,51.706,100040.0,0.0004,0.0,833.33,3500.0,exoplasim,False,True,1076,Paradise et al. [2022a]
1132,6371000.0,9.807,47.073,100040.0,0.0004,0.0,944.44,3500.0,exoplasim,False,True,1077,Paradise et al. [2022a]
1133,6371000.0,9.807,43.305,100040.0,0.0004,0.0,1055.56,3500.0,exoplasim,False,True,1078,Paradise et al. [2022a]
1134,6371000.0,9.807,40.174,100040.0,0.0004,0.0,1166.67,3500.0,exoplasim,False,True,1079,Paradise et al. [2022a]
1135,6371000.0,9.807,37.524,100040.0,0.0004,0.0,1277.78,3500.0,exoplasim,False,True,1080,Paradise et al. [2022a]
1136,6371000.0,9.807,45.233,100040.0,0.0004,0.0,1388.89,3666.0,exoplasim,False,True,1081,Paradise et al. [2022a]
1137,6371000.0,9.807,42.696,100040.0,0.0004,0.0,1500.0,3666.0,exoplasim,False,True,1082,Paradise et al. [2022a]
1138,6371000.0,9.807,83.727,100040.0,0.0004,0.0,611.11,3666.0,exoplasim,False,True,1083,Paradise et al. [2022a]
1139,6371000.0,9.807,73.868,100040.0,0.0004,0.0,722.22,3666.0,exoplasim,False,True,1084,Paradise et al. [2022a]
1140,6371000.0,9.807,66.35,100040.0,0.0004,0.0,833.33,3666.0,exoplasim,False,True,1085,Paradise et al. [2022a]
1141,6371000.0,9.807,60.405,100040.0,0.0004,0.0,944.44,3666.0,exoplasim,False,True,1086,Paradise et al. [2022a]
1142,6371000.0,9.807,55.571,100040.0,0.0004,0.0,1055.56,3666.0,exoplasim,False,True,1087,Paradise et al. [2022a]
1143,6371000.0,9.807,48.152,100040.0,0.0004,0.0,1277.78,3666.0,exoplasim,False,True,1088,Paradise et al. [2022a]
1144,6371000.0,9.807,53.828,100040.0,0.0004,0.0,1500.0,3833.0,exoplasim,False,True,1089,Paradise et al. [2022a]
1145,6371000.0,9.807,122.701,100040.0,0.0004,0.0,500.0,3833.0,exoplasim,False,True,1090,Paradise et al. [2022a]
1146,6371000.0,9.807,93.126,100040.0,0.0004,0.0,722.22,3833.0,exoplasim,False,True,1091,Paradise et al. [2022a]
1147,6371000.0,9.807,83.649,100040.0,0.0004,0.0,833.33,3833.0,exoplasim,False,True,1092,Paradise et al. [2022a]
1148,6371000.0,9.807,76.154,100040.0,0.0004,0.0,944.44,3833.0,exoplasim,False,True,1093,Paradise et al. [2022a]
